area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,new_address,condo_complex
39.05,3.55,,,,3.0,,,Have certificate,Basic,8.5,"Quận 5, Hồ Chí Minh",0
55.0,4.0,6.0,,,5.0,4.0,3.0,,Full,5.5,"Hoàng Mai, Hà Nội",0
62.0,4.0,5.0,Tây - Nam,Tây - Nam,2.0,3.0,2.0,Have certificate,,4.5,"Quận 9, Hồ Chí Minh",0
45.0,4.0,4.0,,,5.0,4.0,3.0,Have certificate,Full,6.8,"Hoàng Mai, Hà Nội",0
120.0,5.0,7.5,Đông - Bắc,Đông - Bắc,1.0,3.0,3.0,Have certificate,,3.9,"Quận Liên Chiểu, Đà Nẵng",0
80.0,,,,,,,,Have certificate,,7.0,"Đông Anh, Hà Nội",1
60.0,,7.0,,,2.0,,,,,7.7,"Tân Phú, Hồ Chí Minh",0
85.0,5.0,5.5,Đông - Bắc,Đông - Bắc,3.0,3.0,4.0,Have certificate,Full,6.45,"Liên Chiểu, Đà Nẵng",0
85.0,5.0,5.5,Tây - Bắc,Tây - Bắc,4.0,4.0,4.0,Have certificate,Full,5.75,"Liên Chiểu, Đà Nẵng",0
90.0,,,,,2.0,3.0,2.0,Have certificate,,6.45,"Tân Phú, Hồ Chí Minh",0
100.0,8.0,,,,,,,Have certificate,,7.6,"Quận 9, Hồ Chí Minh",0
63.4,4.4,,Tây - Nam,Tây - Nam,4.0,3.0,4.0,Have certificate,Full,9.0,"Nha Trang, Khánh Hòa",0
40.0,5.2,3.5,,,6.0,4.0,4.0,,,9.7,"Đống Đa, Hà Nội",0
81.0,,,,,3.0,3.0,3.0,Have certificate,Full,8.1,"Gò Vấp, Hồ Chí Minh",0
62.0,4.0,6.0,,,4.0,6.0,5.0,Have certificate,Full,5.99,"Bình Tân, Hồ Chí Minh",0
52.0,4.0,4.0,,,3.0,3.0,3.0,Have certificate,Full,7.2,"Tân Bình, Hồ Chí Minh",0
14.0,,,,,4.0,3.0,3.0,Have certificate,Full,2.9,"Hai Bà Trưng, Hà Nội",0
32.0,,,,,4.0,3.0,3.0,Have certificate,Basic,2.65,"Bắc Từ Liêm, Hà Nội",0
32.0,,,,,4.0,4.0,3.0,Have certificate,,3.35,"Bắc Từ Liêm, Hà Nội",0
46.0,,20.0,,,1.0,2.0,1.0,Have certificate,,9.68,"Bắc Từ Liêm, Hà Nội",0
318.0,10.0,10.0,Nam,,,2.0,1.0,Have certificate,,1.95,"Buôn Ma Thuột, Đắk Lắk",0
33.0,4.0,3.0,,,4.0,4.0,3.0,Have certificate,Full,5.65,"Đống Đa, Hà Nội",0
56.0,,7.5,,,1.0,2.0,2.0,Have certificate,Full,4.49,"Hải Châu, Đà Nẵng",0
77.0,,,,,2.0,4.0,2.0,Have certificate,,6.0,"Thủ Đức, Hồ Chí Minh",0
103.8,,,,,2.0,3.0,3.0,Have certificate,,4.8,"Thủ Dầu Một, Bình Dương",0
462.5,,4.5,,,,,,,,3.8,"Thủ Dầu Một, Bình Dương",0
36.0,5.0,3.5,,,5.0,3.0,4.0,Have certificate,Basic,4.6,"Long Biên, Hà Nội",0
40.0,5.0,,,,,,,Have certificate,,8.4,"Đống Đa, Hà Nội",0
33.0,3.6,9.0,Tây - Bắc,,2.0,3.0,2.0,Have certificate,Full,6.5,"Quận 11, Hồ Chí Minh",0
100.0,5.0,33.0,Tây - Nam,,,1.0,1.0,Have certificate,,7.6,"Liên Chiểu, Đà Nẵng",0
170.0,4.0,3.5,Tây - Bắc,,1.0,4.0,4.0,Have certificate,,3.2,"Bình Chánh, Hồ Chí Minh",0
41.0,,,,,1.0,1.0,1.0,Have certificate,Full,3.5,"Bắc Từ Liêm, Hà Nội",0
41.0,,3.0,,,2.0,2.0,2.0,Have certificate,,2.2,"Nha Trang, Khánh Hòa",0
95.0,6.0,8.0,Đông,,2.0,4.0,4.0,Have certificate,Full,7.3,"Bình Tân, Hồ Chí Minh",0
56.6,,,,,4.0,4.0,4.0,Have certificate,Full,9.3,"Bình Thạnh, Hồ Chí Minh",0
88.0,4.85,5.0,Đông - Bắc,,2.0,3.0,2.0,Have certificate,,4.3,"Nha Trang, Khánh Hòa",0
67.0,4.0,12.0,,,4.0,4.0,4.0,,,8.0,"Bình Thạnh, Hồ Chí Minh",0
28.22,3.5,3.0,,,4.0,3.0,3.0,Have certificate,,6.8,"Quận 10, Hồ Chí Minh",0
78.7,7.24,3.0,,,2.0,,,Have certificate,,9.8,"Quận 2, Hồ Chí Minh",0
62.0,5.2,4.0,,,3.0,4.0,3.0,Have certificate,Basic,4.5,"Quận 9, Hồ Chí Minh",0
80.0,5.0,42.0,Tây - Bắc,,6.0,5.0,5.0,Have certificate,,4.9,"Yên Phong, Bắc Ninh",1
25.8,3.0,,Đông - Bắc,,3.0,,,,,5.5,"Phú Nhuận, Hồ Chí Minh",0
95.0,8.0,6.0,,,3.0,3.0,3.0,Have certificate,Basic,5.9,"Quận 12, Hồ Chí Minh",0
46.0,,3.0,,,4.0,4.0,3.0,Have certificate,Basic,8.35,"Thanh Xuân, Hà Nội",0
45.0,4.3,2.5,,,5.0,9.0,9.0,Have certificate,Full,7.45,"Thanh Xuân, Hà Nội",0
41.0,,3.5,,,5.0,3.0,4.0,Have certificate,,7.3,"Tây Hồ, Hà Nội",0
31.0,,,,,5.0,4.0,,Have certificate,,5.7,"Hoàng Mai, Hà Nội",0
44.0,4.0,,Đông - Bắc,,2.0,2.0,2.0,Have certificate,Basic,7.3,"Sơn Trà, Đà Nẵng",0
40.0,4.0,,,,5.0,5.0,4.0,Have certificate,,7.5,"Nam Từ Liêm, Hà Nội",0
50.8,5.0,7.0,Tây - Nam,,3.0,3.0,3.0,Have certificate,Basic,4.69,"Quận 12, Hồ Chí Minh",0
50.0,,,,,4.0,4.0,4.0,Have certificate,Full,9.0,"Ba Đình, Hà Nội",0
28.0,3.0,,Tây - Bắc,,2.0,2.0,2.0,Have certificate,Full,2.5,"Tân Bình, Hồ Chí Minh",0
40.0,4.0,4.0,,,3.0,3.0,3.0,Have certificate,Basic,3.8,"Thủ Đức, Hồ Chí Minh",0
33.0,3.8,2.0,,,5.0,3.0,,Have certificate,Full,5.68,"Hoàng Mai, Hà Nội",0
68.0,4.0,,,,2.0,,,,,8.7,"Quận 6, Hồ Chí Minh",0
98.3,5.0,10.5,Tây - Nam,,1.0,2.0,2.0,Have certificate,Basic,9.25,"Hải Châu, Đà Nẵng",0
90.0,,,,,2.0,4.0,,Have certificate,,7.5,"Thủ Đức, Hồ Chí Minh",0
64.0,4.0,6.0,,,2.0,3.0,2.0,Have certificate,Full,4.7,"Bình Tân, Hồ Chí Minh",0
70.0,4.0,4.0,Bắc,Bắc,3.0,7.0,7.0,Have certificate,Full,8.3,"Quận 11, Hồ Chí Minh",0
30.0,6.0,6.0,Đông - Bắc,Đông - Bắc,3.0,3.0,2.0,Have certificate,Basic,5.0,"Quận 10, Hồ Chí Minh",0
20.0,4.0,,,,4.0,2.0,3.0,Have certificate,Full,3.3,"Tân Bình, Hồ Chí Minh",0
30.0,4.2,,,,5.0,3.0,4.0,Have certificate,,6.9,"Cầu Giấy, Hà Nội",0
66.0,6.0,6.0,Đông,,3.0,4.0,3.0,Have certificate,Basic,5.9,"Nhà Bè, Hồ Chí Minh",0
33.0,3.1,5.0,Tây - Bắc,Tây - Bắc,2.0,2.0,2.0,Have certificate,Full,4.35,"Quận 10, Hồ Chí Minh",0
63.0,4.05,6.0,,,4.0,4.0,5.0,Have certificate,,8.5,"Bình Thạnh, Hồ Chí Minh",0
29.0,4.6,4.0,Tây,Tây,1.0,2.0,2.0,Have certificate,Basic,3.5,"Quận 3, Hồ Chí Minh",0
100.0,,,Nam,,1.0,2.0,,,,2.5,"Phú Mỹ, Bà Rịa Vũng Tàu",0
80.0,,10.0,,,2.0,3.0,3.0,Have certificate,,9.9,"Quận 7, Hồ Chí Minh",0
71.4,,6.0,,,2.0,,,Have certificate,,7.5,"Gò Vấp, Hồ Chí Minh",0
66.0,4.0,,,,3.0,3.0,,Have certificate,,7.39,"Tân Bình, Hồ Chí Minh",0
80.0,4.0,12.0,Đông,,5.0,5.0,3.0,Have certificate,,9.7,"Quận 6, Hồ Chí Minh",0
46.5,5.0,3.0,Đông - Bắc,Đông - Bắc,3.0,3.0,3.0,Have certificate,Full,2.25,"Hải An, Hải Phòng",0
445.5,13.5,7.0,,,2.0,4.0,3.0,,Full,8.29,"Hóc Môn, Hồ Chí Minh",0
34.0,,,,,,,,Have certificate,,4.5,"Nam Từ Liêm, Hà Nội",1
105.0,6.5,7.5,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Sale contract,,9.0,"Hạ Long, Quảng Ninh",1
25.0,,,,,4.0,3.0,,Have certificate,Full,3.86,"Thanh Xuân, Hà Nội",0
51.0,3.8,,,,4.0,4.0,,Have certificate,,7.6,"Ba Đình, Hà Nội",0
60.0,4.0,6.0,,,3.0,3.0,3.0,Have certificate,Full,5.0,"Bình Tân, Hồ Chí Minh",0
73.0,,,,,1.0,1.0,1.0,Have certificate,Basic,9.3,"Biên Hòa, Đồng Nai",0
56.0,4.0,7.0,,,4.0,8.0,,Have certificate,Full,9.3,"Nha Trang, Khánh Hòa",0
80.0,,10.0,,,4.0,4.0,4.0,Have certificate,,10.0,"Gò Vấp, Hồ Chí Minh",0
52.0,,,,,4.0,5.0,4.0,Have certificate,Full,7.0,"Tân Phú, Hồ Chí Minh",0
290.0,,,,,,,,,,1.4,"Vĩnh Bảo, Hải Phòng",0
56.0,,,,,5.0,,,Have certificate,,7.6,"Văn Giang, Hưng Yên",1
58.0,4.8,8.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,7.8,"Tân Phú, Hồ Chí Minh",0
92.6,4.2,,Đông - Bắc,,4.0,6.0,6.0,Have certificate,,9.5,"Thủ Đức, Hồ Chí Minh",0
75.0,13.0,5.0,Đông - Nam,Đông - Bắc,4.0,,,,Full,7.9,"Vũng Tàu, Bà Rịa Vũng Tàu",0
70.0,4.6,,Tây - Nam,,2.0,2.0,2.0,Have certificate,,8.5,"Thủ Đức, Hồ Chí Minh",0
40.0,5.0,,,,5.0,,,Have certificate,,6.95,"Thanh Xuân, Hà Nội",0
64.5,4.3,5.5,Tây - Nam,,1.0,2.0,1.0,Have certificate,Basic,4.9,"Sơn Trà, Đà Nẵng",0
36.0,,,,,5.0,,,Have certificate,Full,6.8,"Quận 10, Hồ Chí Minh",0
122.0,,,Đông - Nam,,1.0,4.0,2.0,Have certificate,Basic,3.0,"Liên Chiểu, Đà Nẵng",0
150.0,,,,,2.0,,,Have certificate,,6.0,"Hội An, Quảng Nam",1
40.0,,,,,,,,Have certificate,,7.2,"Thanh Xuân, Hà Nội",0
32.0,3.1,2.0,Đông - Bắc,Đông - Bắc,4.0,3.0,3.0,Have certificate,Basic,4.8,"Nam Từ Liêm, Hà Nội",0
60.0,4.0,6.0,,,4.0,5.0,5.0,Have certificate,Full,5.6,"Bình Tân, Hồ Chí Minh",0
126.0,5.0,7.5,Đông - Nam,,1.0,4.0,4.0,Have certificate,Basic,5.1,"Sơn Trà, Đà Nẵng",0
26.0,,,,,4.0,3.0,,Have certificate,Full,3.85,"Thanh Xuân, Hà Nội",0
73.0,4.1,12.0,Bắc,Bắc,3.0,4.0,3.0,Have certificate,Full,8.95,"Tân Phú, Hồ Chí Minh",0
33.6,4.2,3.0,,,3.0,3.0,3.0,Have certificate,Full,3.25,"Gò Vấp, Hồ Chí Minh",0
30.0,,,,,4.0,4.0,4.0,,,3.0,"Quận Hà Đông, Hà Nội",0
71.0,4.2,6.0,Đông,,1.0,2.0,1.0,Have certificate,,4.8,"Bình Tân, Hồ Chí Minh",0
18.0,3.0,20.0,,,3.0,2.0,3.0,Have certificate,Basic,4.6,"Phú Nhuận, Hồ Chí Minh",0
100.0,40.0,40.0,,,2.0,2.0,2.0,Have certificate,Basic,4.5,"Thủ Dầu Một, Bình Dương",0
80.0,,30.0,Tây,Tây,3.0,4.0,3.0,Have certificate,,4.15,"Dĩ An, Bình Dương",0
60.0,4.0,12.0,Đông - Nam,Đông - Nam,5.0,5.0,5.0,,,5.0,"Phủ Lý, Hà Nam",1
37.0,3.3,3.0,Nam,Nam,4.0,5.0,2.0,Have certificate,,3.7,"Hà Đông, Hà Nội",0
88.6,,,,,2.0,3.0,2.0,Have certificate,Full,6.4,"Quận 9, Hồ Chí Minh",1
73.0,4.0,,,,2.0,,,Have certificate,Full,9.8,"Quận 10, Hồ Chí Minh",0
55.0,4.0,,,,3.0,3.0,3.0,Have certificate,,5.65,"Thủ Đức, Hồ Chí Minh",0
64.0,4.0,6.0,,,2.0,2.0,3.0,Have certificate,Full,4.9,"Bình Tân, Hồ Chí Minh",0
86.2,5.2,5.0,,,,,,Have certificate,,7.3,"Thủ Đức, Hồ Chí Minh",0
86.0,5.2,6.0,,,2.0,,,,,8.1,"Tân Phú, Hồ Chí Minh",0
21.0,6.0,6.0,Tây,Tây,4.0,3.0,4.0,Have certificate,Basic,7.0,"Quận 4, Hồ Chí Minh",0
75.0,,,,,4.0,,,Have certificate,,4.9,"Từ Sơn, Bắc Ninh",1
75.0,,,,,,6.0,,Have certificate,,4.37,"Từ Sơn, Bắc Ninh",1
35.0,4.0,,,,4.0,,,Have certificate,,3.6,"Hà Đông, Hà Nội",0
108.0,4.0,,Đông - Bắc,Đông - Nam,,2.0,1.0,Have certificate,Basic,3.9,"Quận 12, Hồ Chí Minh",0
110.0,14.0,5.0,,,2.0,3.0,3.0,Have certificate,Full,8.8,"Hải Châu, Đà Nẵng",0
45.0,,,,,3.0,3.0,3.0,Have certificate,Full,7.25,"Bình Thạnh, Hồ Chí Minh",0
135.0,9.0,12.0,Đông - Nam,,3.0,,,,,7.46,"Từ Sơn, Bắc Ninh",1
30.0,,,,,5.0,3.0,3.0,Sale contract,Basic,6.7,"Cầu Giấy, Hà Nội",0
50.0,,,,,4.0,4.0,4.0,Have certificate,Full,5.4,"Gò Vấp, Hồ Chí Minh",0
40.0,4.0,6.0,,,4.0,4.0,3.0,Have certificate,Full,10.0,"Hà Đông, Hà Nội",0
75.0,6.0,7.0,Tây - Bắc,Tây - Bắc,3.0,3.0,2.0,Have certificate,Full,4.95,"Quận 12, Hồ Chí Minh",0
41.0,,,,,3.0,,,,,7.5,"Tây Hồ, Hà Nội",0
60.0,4.0,12.0,Đông - Bắc,Đông - Bắc,5.0,4.0,5.0,Have certificate,Basic,6.3,"Quận 12, Hồ Chí Minh",0
90.0,,13.0,,,,,,Have certificate,,5.5,"Từ Sơn, Bắc Ninh",1
67.0,4.5,6.0,Tây,Tây,4.0,3.0,3.0,Have certificate,Full,4.35,"An Dương, Hải Phòng",0
49.8,5.8,6.0,Đông - Nam,,3.0,,,,,9.8,"Đống Đa, Hà Nội",0
30.0,4.2,3.0,,,5.0,3.0,4.0,Have certificate,Full,5.6,"Thanh Xuân, Hà Nội",0
52.0,4.0,20.0,Đông - Bắc,Đông - Bắc,5.0,,,Sale contract,,6.4,"Văn Giang, Hưng Yên",1
94.0,,8.0,Đông,,,,,Have certificate,,9.0,"Quận 9, Hồ Chí Minh",0
36.2,,,,,7.0,,,,Full,9.8,"Ba Đình, Hà Nội",0
73.0,,,Tây - Nam,,3.0,4.0,5.0,Have certificate,Full,5.15,"Thanh Khê, Đà Nẵng",0
45.0,4.5,,,,2.0,2.0,2.0,Have certificate,Basic,1.8,"Đức Hòa, Long An",0
119.0,5.1,,Tây - Bắc,,,,,Have certificate,,8.5,"Thủ Đức, Hồ Chí Minh",0
38.0,5.0,4.0,,,4.0,4.0,3.0,Have certificate,Full,5.7,"Hà Đông, Hà Nội",0
35.0,,,Tây,,1.0,3.0,3.0,,Full,1.98,"Bình Tân, Hồ Chí Minh",0
80.0,5.0,,,,5.0,4.0,5.0,Have certificate,,10.0,"Văn Giang, Hưng Yên",1
40.0,,4.0,,,4.0,4.0,3.0,Have certificate,Full,6.9,"Hà Đông, Hà Nội",0
45.0,,,,,1.0,1.0,1.0,Sale contract,,6.0,"Quận 9, Hồ Chí Minh",1
100.0,5.0,12.0,Đông - Nam,Đông - Nam,2.0,,,,,9.8,"Bình Chánh, Hồ Chí Minh",1
52.0,,8.0,,,4.0,,,Have certificate,,4.0,"Thủ Đức, Hồ Chí Minh",0
42.0,,,,,5.0,,,,,8.2,"Long Biên, Hà Nội",0
45.0,4.4,4.0,Tây - Bắc,Tây - Bắc,4.0,3.0,4.0,Have certificate,,5.5,"Quận 8, Hồ Chí Minh",0
38.0,,6.0,,,6.0,3.0,5.0,Have certificate,Full,10.0,"Hà Đông, Hà Nội",0
80.0,5.0,12.0,Tây - Bắc,Tây - Bắc,3.0,4.0,4.0,Have certificate,,4.8,"Thủy Nguyên, Hải Phòng",1
62.0,,4.0,,,3.0,3.0,3.0,Have certificate,Full,10.0,"Hà Đông, Hà Nội",0
77.6,4.0,6.0,,,2.0,4.0,4.0,Sale contract,Basic,5.5,"Cái Răng, Cần Thơ",1
105.0,7.0,30.0,,,,4.0,4.0,Have certificate,,10.0,"Quận 9, Hồ Chí Minh",0
80.0,4.0,,,,3.0,6.0,6.0,Have certificate,Full,9.0,"Tân Bình, Hồ Chí Minh",0
30.5,4.2,2.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,7.2,"Tây Hồ, Hà Nội",0
38.0,,6.0,,,6.0,3.0,4.0,Have certificate,Full,8.0,"Long Biên, Hà Nội",0
52.0,5.0,5.0,Đông - Bắc,Đông - Bắc,3.0,4.0,3.0,Have certificate,Basic,5.5,"Quận 9, Hồ Chí Minh",0
32.0,5.53,4.0,,,3.0,3.0,3.0,Have certificate,Full,4.75,"Gò Vấp, Hồ Chí Minh",0
90.0,5.0,12.0,Tây - Bắc,Tây - Bắc,3.0,4.0,,Have certificate,Basic,6.5,"Thái Nguyên, Thái Nguyên",0
52.0,,5.0,,,4.0,5.0,5.0,Have certificate,,7.95,"Tân Phú, Hồ Chí Minh",0
69.0,,2.0,,,,2.0,1.0,Have certificate,,1.9,"Biên Hòa, Đồng Nai",0
35.0,3.35,2.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,4.9,"Hà Đông, Hà Nội",0
95.0,,,,,2.0,,,Have certificate,Full,9.6,"Gia Lâm, Hà Nội",1
45.0,,5.0,,,5.0,5.0,4.0,Have certificate,Full,6.9,"Tây Hồ, Hà Nội",0
84.0,6.0,13.0,,,5.0,,,Have certificate,,9.3,"Văn Giang, Hưng Yên",1
80.0,,,,,,,,,,2.0,"Bến Lức, Long An",1
150.0,5.0,15.0,,,,,,,,5.4,"Bình Dương, gần cafe Xóm Vắng 2",0
60.0,4.0,,,,5.0,,,Sale contract,,7.9,"Văn Giang, Hưng Yên",1
173.0,6.0,,,,2.0,,,Have certificate,,4.8,"Tây Hồ, Hà Nội",0
35.2,,,,,5.0,,,Have certificate,Full,6.38,"Đống Đa, Hà Nội",0
60.0,4.0,6.0,,,4.0,4.0,3.0,Have certificate,Full,7.5,"Gò Vấp, Hồ Chí Minh",0
35.0,,,,,,,,Have certificate,,5.35,"Long Biên, Hà Nội",0
45.0,4.0,2.5,Nam,Nam,5.0,6.0,5.0,Have certificate,Full,6.1,"Hai Bà Trưng, Hà Nội",0
62.0,5.7,,,,4.0,3.0,3.0,Have certificate,Full,8.5,"Quận 8, Hồ Chí Minh",0
68.0,5.4,,,,4.0,3.0,3.0,Have certificate,Full,7.5,"Long Biên, Hà Nội",0
58.0,4.65,3.0,,,1.0,2.0,1.0,Have certificate,Basic,1.9,"Bắc Ninh, Bắc Ninh",0
38.0,4.0,2.0,Nam,Nam,5.0,6.0,4.0,Have certificate,Full,6.3,"Hai Bà Trưng, Hà Nội",0
40.0,4.0,3.0,,,2.0,2.0,2.0,Have certificate,,3.8,"Quận 8, Hồ Chí Minh",0
50.0,,,,,,,1.0,Have certificate,Basic,2.34,"Nhà Bè, Hồ Chí Minh",1
31.0,3.5,,,,5.0,3.0,,Have certificate,Full,3.9,"Hoài Đức, Hà Nội",0
35.0,38.0,2.0,Nam,Nam,5.0,3.0,4.0,Have certificate,Full,5.6,"Hai Bà Trưng, Hà Nội",0
55.0,,,,,,4.0,,Have certificate,,6.7,"Long Biên, Hà Nội",0
65.0,5.0,,Tây - Bắc,,5.0,,,,,7.55,"Văn Giang, Hưng Yên",1
39.0,,,,,4.0,,,,,9.5,"Quận 10, Hồ Chí Minh",0
43.0,3.5,4.0,Đông - Nam,,2.0,3.0,3.0,Have certificate,,6.4,"Quận 8, Hồ Chí Minh",0
61.0,,,,,,,,Have certificate,,7.3,"Gia Lâm, Hà Nội",0
47.0,4.0,3.5,,,3.0,5.0,5.0,Have certificate,,6.28,"Quận 8, Hồ Chí Minh",0
48.0,,,,,5.0,4.0,4.0,Have certificate,,8.45,"Thanh Xuân, Hà Nội",0
48.0,4.0,3.0,,,4.0,4.0,3.0,Have certificate,Basic,9.0,"Thanh Xuân, Hà Nội",0
37.0,4.3,,,,4.0,,,Have certificate,,7.8,"Thanh Xuân, Hà Nội",0
92.4,,7.0,,,,,,,,8.0,"Hải Châu, Đà Nẵng",0
33.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.55,"Nam Từ Liêm, Hà Nội",0
75.0,5.0,12.0,Tây,Nam,3.0,4.0,3.0,,,3.5,"Thủy Nguyên, Hải Phòng",1
63.0,4.0,5.0,Đông - Bắc,Đông - Bắc,3.0,2.0,2.0,Have certificate,Full,6.2,"Thủ Đức, Hồ Chí Minh",0
80.0,,8.0,,,3.0,5.0,6.0,,,8.2,"Bình Tân, Hồ Chí Minh",0
35.0,,,,,4.0,4.0,,Have certificate,,6.0,"Thanh Xuân, Hà Nội",0
45.0,4.0,5.0,,,3.0,4.0,3.0,Have certificate,Full,6.0,"Gò Vấp, Hồ Chí Minh",0
174.5,8.2,5.0,Tây - Nam,,1.0,3.0,2.0,Have certificate,,3.8,"Thủ Dầu Một, Bình Dương",0
60.0,4.0,13.0,,,3.0,4.0,4.0,Have certificate,Full,3.7,"Thuận An, Bình Dương",0
65.0,5.0,,,,5.0,,,Have certificate,,7.9,"Văn Giang, Hưng Yên",1
100.0,,22.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Sale contract,,8.3,"Quận 2, Hồ Chí Minh",1
82.5,5.5,5.5,Tây - Nam,,,2.0,,Have certificate,,5.2,"Hải Châu, Đà Nẵng",0
38.0,,,,,3.0,3.0,3.0,Have certificate,Basic,2.28,"Chương Mỹ, Hà Nội",0
56.0,4.0,35.0,Đông - Nam,Đông - Nam,5.0,6.0,4.0,Have certificate,,7.9,"Văn Giang, Hưng Yên",1
94.2,6.0,5.0,Tây,,2.0,3.0,2.0,Have certificate,,3.75,"Nha Trang, Khánh Hòa",0
88.6,5.0,6.0,,,2.0,2.0,2.0,Have certificate,,6.4,"Quận 9, Hồ Chí Minh",1
61.0,5.0,5.0,Tây - Bắc,Tây - Bắc,3.0,3.0,3.0,Have certificate,,3.6,"Tân Uyên, Bình Dương",1
70.0,5.0,15.0,Đông - Bắc,Đông - Bắc,4.0,4.0,3.0,,,8.5,"Đông Anh, Hà Nội",1
43.0,,,,,5.0,,,Have certificate,,4.05,"Nam Từ Liêm, Hà Nội",0
70.0,5.0,15.0,Đông - Bắc,Đông - Bắc,4.0,4.0,3.0,Have certificate,,8.0,"Đông Anh, Hà Nội",1
35.0,4.0,,,,3.0,3.0,3.0,Have certificate,Full,5.6,"Đống Đa, Hà Nội",0
75.0,,,,,2.0,3.0,3.0,Have certificate,,8.4,"Quận 7, Hồ Chí Minh",0
38.0,,,,,5.0,3.0,,Have certificate,Full,5.4,"Bắc Từ Liêm, Hà Nội",0
43.0,,,,,4.0,4.0,3.0,Have certificate,Full,4.7,"Bắc Từ Liêm, Hà Nội",0
85.0,,,,,,,,,,2.09,"Bến Cát, Bình Dương",1
100.0,,,,,3.0,3.0,4.0,Have certificate,Full,5.0,"Thủ Dầu Một, Bình Dương",1
67.5,,17.0,,,2.0,3.0,3.0,Have certificate,Full,2.3,"Tân Uyên, Bình Dương",1
63.0,,6.0,,,5.0,5.0,5.0,Have certificate,Basic,7.8,"Tân Phú, Hồ Chí Minh",0
90.0,,,,,3.0,4.0,5.0,Have certificate,,3.1,"Nhơn Trạch, Đồng Nai",1
150.0,5.0,20.0,Đông - Bắc,,,,,,,5.4,"Thủ Đức, Hồ Chí Minh",0
32.0,4.2,2.5,,,5.0,3.0,4.0,Have certificate,Full,5.5,"Thanh Xuân, Hà Nội",0
41.0,6.0,,Tây - Bắc,,5.0,,,Have certificate,Basic,6.9,"Tây Hồ, Hà Nội",0
45.0,3.0,,,,4.0,2.0,,Have certificate,,4.8,"Hà Đông, Hà Nội",0
60.0,4.0,5.0,,,3.0,4.0,4.0,Have certificate,,5.2,"Thủ Đức, Hồ Chí Minh",0
54.0,4.0,10.0,Bắc,Bắc,2.0,3.0,2.0,Have certificate,,2.8,"Dĩ An, Bình Dương",0
35.0,4.0,,,,3.0,,,,,6.25,"Lê Chân, Hải Phòng",0
48.0,4.6,12.0,,,2.0,2.0,2.0,Have certificate,Basic,8.0,"Gò Vấp, Hồ Chí Minh",0
40.0,4.0,5.0,,,2.0,,,,,4.1,"Bình Tân, Hồ Chí Minh",0
50.0,4.0,4.0,,,2.0,2.0,2.0,Have certificate,,4.18,"Tân Phú, Hồ Chí Minh",0
61.7,4.0,12.0,,,3.0,4.0,4.0,Have certificate,Full,3.65,"Thuận An, Bình Dương",1
251.5,33.5,26.0,Tây - Bắc,,3.0,,4.0,Sale contract,,8.8,"Biên Hòa, Đồng Nai",1
40.0,4.0,4.0,,,2.0,2.0,2.0,Have certificate,,3.48,"Bình Tân, Hồ Chí Minh",0
160.0,12.0,,,,,,,Have certificate,,5.6,"Quận 12, Hồ Chí Minh",0
38.0,4.65,,,,,,,Have certificate,,3.2,"Hà Đông, Hà Nội",0
48.3,4.0,4.0,,,2.0,2.0,2.0,Have certificate,,3.88,"Bình Tân, Hồ Chí Minh",0
76.6,5.0,5.0,,,2.0,4.0,3.0,Have certificate,,3.5,"Dĩ An, Bình Dương",0
40.0,4.0,11.0,Đông - Bắc,,4.0,4.0,3.0,Have certificate,Basic,3.7,"Hồng Bàng, Hải Phòng",0
73.0,5.0,18.0,Nam,Nam,5.0,5.0,4.0,Have certificate,,10.0,"Thường Tín, Hà Nội",1
63.0,4.5,13.0,Đông,Đông,3.0,3.0,4.0,Have certificate,Full,3.6,"Thủ Dầu Một, Bình Dương",0
60.0,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Basic,6.8,"Văn Giang, Hưng Yên",1
80.0,5.0,,,,3.0,4.0,,Have certificate,,7.5,"Quận 9, Hồ Chí Minh",0
38.0,4.5,3.0,,,4.0,4.0,3.0,Have certificate,Basic,5.5,"Nam Từ Liêm, Hà Nội",0
30.2,4.0,2.0,Nam,,5.0,3.0,4.0,Have certificate,Basic,4.8,"Hà Đông, Hà Nội",0
150.0,5.0,15.0,,,,,,Have certificate,,5.4,"Quận 9, Hồ Chí Minh",0
75.0,5.0,12.0,Bắc,Bắc,3.0,3.0,4.0,Have certificate,,5.24,"Từ Sơn, Bắc Ninh",1
32.0,4.0,,Nam,Đông,4.0,3.0,3.0,Have certificate,Full,4.45,"Bắc Từ Liêm, Hà Nội",0
45.0,3.1,6.0,,,3.0,4.0,5.0,Have certificate,Full,7.2,"Bình Thạnh, Hồ Chí Minh",0
51.0,4.0,18.0,Tây - Nam,Tây - Nam,4.0,4.0,4.0,Have certificate,Full,6.55,"Lê Chân, Hải Phòng",0
62.0,4.0,12.0,,,3.0,4.0,4.0,Have certificate,Basic,3.85,"Thuận An, Bình Dương",1
